index,title,address,lat,lon
357,광주광역시 광산구 용진산 약수터 공중화장실,광주 광산구 왕동 3-4,35.1975231550364,126.724541698286
358,광주광역시 광산구 꽃밭등어린이공원 공중화장실,,,
359,인천광역시 남동구 남동구 세대통합형 복합시설,인천 남동구 서창동 680,37.427440470835,126.747143216642
360,서울특별시 강서구 마곡엠벨리 9단지아파트,서울 강서구 마곡동 744,37.56230033929,126.819169157728
361,경상북도 영천시 보랏빛향기 커뮤니티센터,,,
362,충청남도 서산시 서산시 가족센터,충남 서산시 동문동 371-16,36.7840929636656,126.461682980214
363,경상남도 창원시 합성2동 제3경로당,,,
364,광주광역시 광산구 하남3지구 생활체육시설,,,
365,경상남도 창원시 구암1동 제1·2 경로당,,,
366,전라남도 장성군 장성군 노인회관,전남 장성군 삼서면 대곡리 815-1,35.2320945698855,126.646217366697
367,전라북도 익산시 상생협력상가 및 상생마당,,,
368,전라남도 구례군 봉동리 4구 경로당,,,
369,제주특별자치도 서귀포시 서귀포소방서 중문119센터,제주특별자치도 서귀포시 회수동 641-8,33.2541784578199,126.438032755413
370,전라북도 익산시 황등면 무동마을 경로당,,,
371,경상북도 포항시 흥해읍 다목적 재난구호소,경북 포항시 북구 양덕동 655-1,36.0901697454433,129.396135449786
372,전라북도 김제시 금구면 행정복지센터,전북 김제시 금구면 금구리 177-16,35.7744148637471,127.011287464943
373,세종특별자치시  부강 꿈뜰 어린이공원 화장실,,,
374,충청북도 제천시 제천시 장애인단기보호센터,,,
375,세종특별자치시  번암어린이공원 화장실,,,
376,경기도 김포시 김포시 양곡마을 주민공동이용시설,,,
377,강원도 춘천시 춘천시 지역먹거리 직매장,,,
378,강원도 강릉시 왕산리 공공화장실,,,
379,강원도 동해시 북평민속시장 고객지원센터,,,
380,대구광역시 수성구 황금2동 행정복지센터,대구 수성구 황금동 541-2,35.8415135975091,128.625247343918
381,세종특별자치시  신용보증재단 중앙회 사옥,,,
382,울산광역시 남구 수암시장 주차장 조성사업,,,
383,전라남도 광양시 도선국사 사상수련관,,,
384,경상북도 영양군 일월면 분회 경로당,,,
385,경상북도 영양군 석보면 분회 경로당,경북 영양군 입암면 신구리 534-2,36.5929279685305,129.089319509903
386,인천광역시 남동구 식품영양복지지원센터,인천 남동구 만수동 984-1,37.4481304769871,126.732188892492
387,서울특별시 서대문구 시립서대문농아인복지관 별관 복합시설,,,
388,전라남도 목포시 목포해양대학교 국제교류센터 및 박물관 신축공사,,,
389,광주광역시 광산구 공동직장 어린이집,,,
390,인천광역시 계양구 서운산업단지 구립어린이집,,,
391,인천광역시 계양구 구립 다인어린이집,인천 계양구 효성동 293-7,37.5293394043999,126.718160328502
392,경상북도 구미시 구미산동고등학교,경북 구미시 산동읍 인덕리 1119,36.1586859309443,128.43617061432
393,인천광역시 서구 인천검단소방서,인천 서구 왕길동 635-4,37.6026608286698,126.655156286675
394,경상북도 경주시 문무대왕 해양역사관,경북 경주시 감포읍 대본리 617,35.7461717947807,129.486347033972
395,광주광역시 북구 중흥 복합공공도서관 건립공사,,,
396,서울특별시 영등포구 영등포구 대림 1동 마을도서관 신축공사,,,
397,전라남도 화순군 동복면 농촌중심지활성화사업(공동생활홈),,,
398,경기도 광주시 퇴촌 청소년문화센터,,,
399,전라남도 고흥군 점암면 강산지구 공중화장실 신축공사,,,
400,전라남도 영광군 불갑산 야생화 생태체험 학습장,,,
401,경상남도 양산시 양산시 시나브로복지관,,,
402,경상남도 합천군 가야산국립공원 육각정공중화장실,,,
403,대구광역시 동구 안심뉴타운 근린공원 공중화장실,,,
404,경상북도 경산시 경산경찰서 압량파출소,경북 경산시 압량읍 부적리 462-1,35.8438972144375,128.760869843198
405,경기도 남양주시 늘을중앙공원 주차장,,,
406,경기도 군포시 군포첨단산업단지조성 훼손지복구사업-관리동,,,
407,대구광역시 달서구 선사문화체험관·청소년문화의집 건립공사,,,
408,인천광역시 강화군 오상2리 경로당,인천 강화군 내가면 오상리 666-4,37.7286245469621,126.376512980201
409,"인천광역시 동구 송현 1,2동 복합청사",,,
410,경기도 안양시 삼덕공원 공영주차장,경기 안양시 만안구 안양동 782-24,37.3981394478149,126.917042922326
411,경상남도 거제시 거제시 가정행복지원센터,경남 거제시 아주동 989,34.8746508090642,128.687539302725
412,인천광역시 계양구 작전시장 고객지원센터,,,
413,강원도 강릉시 포남1동 주민센터,강원 강릉시 포남동 1295-2,37.7727061402257,128.91333804127
414,강원도 춘천시 춘천시 지역먹거리 직매장,,,
415,경기도 오산시 오산시 가장 1산단 공영주차장,,,
416,제주특별자치도 서귀포시 신양리 다목적회관,,,
417,경상남도 거창군 거창 당산리 당송 주변정비사업,,,
418,경기도 파주시 동패초등학교,경기 파주시 동패동 1782,37.712343686882,126.734554365419
419,서울특별시 양천구 양천중앙도서관,서울 양천구 신정동 1319-4,37.5136519608227,126.833629748577
420,제주특별자치도 제주시 서귀중앙초 병설유치원 증축공사,,,
421,부산광역시 사상구 사상구 구립 목욕탕,,,
422,전라남도 여수시 화장동 공영주차장,전남 여수시 여천동 903-19,34.7790042836431,127.663569203623
423,광주광역시 광산구 하남3지구 주차전용건축물 1,,,
424,경기도 고양시 일산동구보건소 청사 건립공사,,,
425,경기도 파주시 광탄도서관 복합문화공간,,,
426,부산광역시 강서구 부전-마산 복선전철 민간투자시설사업 BM02 정거장,,,
427,경기도 군포시 군포시 가족센터,경기 군포시 산본동 1151-10,37.3588791119523,126.918602324447
428,전라남도 여수시 진남배드민턴 전용구장,,,
429,강원도 동해시 동해소방서,강원 동해시 구호동 241,37.4719426642537,129.141866568388
430,경기도 파주시 산내초등학교,경기 파주시 목동동 1148,37.7227392865067,126.736653784615
431,인천광역시 중구 중구 제2청,인천 중구 운남동 1511,37.493852904931,126.531452927637
432,경기도 파주시 국립민속박물관 파주관,,,
433,강원도 동해시 동해시 U-care 센터,강원 동해시 단봉동 2,37.480605084255,129.124646656724
434,부산광역시 기장군 대변 수산물 직매장,,,
435,부산광역시 동구 부산역광장 유라시아 플랫폼,,,
436,서울특별시 마포구 구립 성미어린이집,서울 마포구 성산동 65-4,37.5628882668568,126.911314318162
437,경상남도 김해시 칠산 서부동 행정복지센터,경남 김해시 전하동 515-3,35.2227446016807,128.870952073405
438,경기도 안산시 정곡경로당,경기 안산시 상록구 본오동 852,37.2907980302724,126.867736637091
439,부산광역시 부산진구 부산진경찰서 범천1파출소,부산 부산진구 범천동 844-48,35.1447226168871,129.060259317826
440,전라북도 고창군 고창읍 공용주차타워,,,
441,경상북도 구미시 스마트커넥트센터,경북 구미시 신평동 188-3,36.1180425172289,128.363436545461
442,경상북도 안동시 풍산읍 오미리 공중화장실,,,
443,경상북도 영덕군 영덕군 병곡면 고래불 스포츠센터,,,
444,"경상남도 김해시 부원동 2,3,4통 경로당",,,
445,경상북도 울진군 울진군립 추모공원 봉안시설,,,
446,경상북도 울진군 울진군립 추모공원 화장시설,,,
447,경상북도 울진군 구산보건진료소,경북 울진군 기성면 구산리 290-1,36.7603925207948,129.467803999069
448,경상북도 의성군 경상북도교육청 의성안전체험관,경북 의성군 다인면 달제리 1513,36.4725475140724,128.386327886819
449,경기도 의정부시 경원선 망월사역,,,
450,충청남도 홍성군 옥암어린이공원 공중화장실,,,
451,전라남도 고흥군 고흥군 치매안심요양병원,,,
452,경기도 화성시 동탄2 실내배드민턴장 건립,,,
453,강원도 인제군 인제군 농업기술센터 청사 이전사업,,,
454,경상남도 진주시 상봉동 행정복지센터,경남 진주시 상봉동 1020-13,35.1996153427031,128.074845952115
455,경상북도 경산시 내성 공영주차장 조성사업,,,
456,전라북도 장수군 계북면 기초생활거점사업,,,
457,전라북도 장수군 장계면 기초생활거점사업,,,
458,경상북도 구미시 구미시 강동 청소년 문화의 집,,,
459,전라남도 순천시 왕조1동 신월경로당,,,
460,전라남도 신안군 목포경찰서 마진도치안센터,전남 신안군 장산면 마진도리 230-1,34.6233789891476,126.207372403523
461,부산광역시 부산진구 당감동 복합 국민체육센터,,,
462,경기도 김포시 향산초중학교,경기 김포시 고촌읍 향산리 29-4,37.6193402174253,126.74935151574
463,경기도 구리시 구리경찰서 갈매지구대,경기 구리시 갈매동 654,37.6295905194979,127.12033509768
464,충청북도 증평군 보강천체육공원 공중화장실,,,
465,강원도 속초시 속초해변 행정지원센터,강원 속초시 조양동 1464-7,38.1901234146092,128.603512215511
466,강원도 속초시 속초해변 화장실 및 샤워장,,,
467,경상남도 하동군 하동선거관리위원회 청사,,,
468,경상남도 창원시 시립북면 무동어린이집,경남 창원시 의창구 북면 무동리 124-1,35.3190475069242,128.58181165993
469,강원도 인제군 인제군 사회적경제지원센터,강원 인제군 북면 원통리 473-7,38.1263166929086,128.213443435075
470,울산광역시 울주군 창업·일자리종합지원센터 건립공사,,,
471,울산광역시 북구 호계문화체육센터 건립공사,,,
472,경기도 의정부시 의정부시 중소기업지원센터,경기 의정부시 용현동 524-3,37.7432532896215,127.082661352632
473,전라북도 진안군 성수면 스포츠 공감센터,,,
474,경기도 남양주시 화도노인복지관,경기 남양주시 화도읍 마석우리 551,37.6573570118521,127.29863127475
475,세종특별자치시  행정중심복합도시 상수도 통합관제센터,,,
476,경기도 포천시 포천시립선단도서관,경기 포천시 선단동 437-1,37.8537225619962,127.159953565025
477,경기도 포천시 포천시립선단도서관,경기 포천시 동교동 437-1,37.8437333698686,127.137615791748
478,경기도 포천시 포천시립선단도서관,경기 포천시 설운동 437-1,37.8567184132219,127.147309241921
479,경기도 포천시 포천시립선단도서관,경기 포천시 자작동 437-1,37.8718439301465,127.169466035422
480,충청남도 서산시 서산시 육아종합지원센터,충남 서산시 석림동 762-1,36.7703817424986,126.461302707842
481,전라남도 해남군 해남군 땅끝 가족 어울림센터 신축공사,,,
482,경상북도 울진군 후포 해양수산복합공간 조성사업 신축공사,,,
483,제주특별자치도 서귀포시 서귀포 사려니 숲 내 야외화장실,,,
484,경기도 파주시 산들초등학교,경기 파주시 목동동 910,37.7292284705037,126.731441631334
485,경상북도 경주시 금관총 고분정보센터 신축공사,,,
486,충청남도 논산시 강경산 문화공간,,,
487,충청남도 보령시 오천면 청사,충남 보령시 오천면 소성리 496,36.4366407238939,126.523319776181
488,경기도 화성시 동탄3지구대,경기 화성시 석우동 59-1,37.2073612037164,127.077362937539
489,경상남도 양산시 (가칭)사송유치원,,,
490,대구광역시 동구 대구혁신도시 복합혁신센터,대구 동구 각산동 1174,35.8782100089308,128.716774715703
491,강원도 동해시 동해시 U-care 센터,강원 동해시 단봉동 2,37.480605084255,129.124646656724
492,대구광역시 남구 앞산 고산골 공룡공원 공룡체험학습관,,,
493,경상북도 영주시 영주시 농어촌 놀이터,,,
494,경상남도 진주시 하촌천 친수공간 공중화장실,,,
495,경상북도 상주시 화북면 중벌리 체육공원 공중화장실,,,
496,부산광역시 서구 부산서부경찰서 충무지구대,부산 서구 토성동4가 2-3,35.0975817925606,129.023883078445
